275.5   0.7604551555423628
276.5   0.762851113791204
277.5   0.7651775089934529
278.5   0.7675603099882004
279.5   0.7701176997306599
280.5   0.7729582348223378
281.5   0.7761794802621053
282.5   0.7798670821737335
283.5   0.7840942354079667
284.5   0.7889214884648618
285.5   0.7943968265603099
286.5   0.800555981041089
287.5   0.8074229019801423
288.5   0.8150103607595492
289.5   0.8233206385251762
290.5   0.8323462731271543
291.5   0.842070852304729
292.5   0.8524698284851623
293.5   0.8635113643326896
294.5   0.8751571952098627
295.5   0.887363513338737
296.5   0.9000818765916104
297.5   0.9132601342735953
298.5   0.9268433706380692
299.5   0.940774853577727
300.5   0.9549969760747603
301.5   0.9694521658006994
302.5   0.9840837415959388
303.5   0.9988366858995157
304.5   1.0136582994146965
305.5   1.0284987118769258
306.5   1.0433112171841126
307.5   1.0580524160814848
308.5   1.0726821568297011
309.5   1.0871632752556257
310.5   1.101461156979111
311.5   1.1155431589129448
312.5   1.1293779403495792
313.5   1.142934782375422
314.5   1.1561829664881453
315.5   1.1690913166114216
316.5   1.1816279851868665
317.5   1.1937605766319093
318.5   1.205456672896943
319.5   1.2166848105546508
320.5   1.2274159208840922
321.5   1.2376252091065674
322.5   1.2472943995557837
323.5   1.256414232271451
324.5   1.2649870505089855
325.5   1.2730292747164293
326.5   1.2805735405289826
327.5   1.2876702448884256
328.5   1.2943882586016766
329.5   1.3008145678357146
330.5   1.3070526452658766
331.5   1.3132194015253824
332.5   1.3194406328580575
333.5   1.3258449611824397
334.5   1.3325563582478788
335.5   1.3396854449256714
336.5   1.347319865957037
337.5   1.3555141539076554
338.5   1.3642796032136848
339.5   1.3735747828085672
340.5   1.383297389884506
341.5   1.3932782101572747
342.5   1.403277948799623
343.5   1.4129876398546481
344.5   1.422033213121241
345.5   1.429984568118992
346.5   1.4363692038914848
347.5   1.4406900674029108
348.5   1.442446871808618
349.5   1.4411597126457873
350.5   1.4363934644978593
351.5   1.4277812108428871
352.5   1.4150448999506362
353.5   1.3980115631266505
354.5   1.3766237742558678
355.5   1.3509435268557473
356.5   1.3211493180540714
357.5   1.287526836767891
358.5   1.2504542208471707
359.5   1.210383257574552
360.5   1.1678181439320248
361.5   1.1232934640023557
362.5   1.0773529112976883
363.5   1.0305300133411888
364.5   0.9833317689169744
365.5   0.9362257345555655
366.5   0.8896307407942254
367.5   0.8439111233645749
368.5   0.7993741307502148
369.5   0.7562700253049496
370.5   0.7147943275748736
371.5   0.6750916417924159
372.5   0.6372605393928513
373.5   0.6013590421434274
374.5   0.5674103274738911
375.5   0.535408359994628
376.5   0.5053232385784112
377.5   0.4771061128500518
378.5   0.4506935876259628
379.5   0.42601157630721614
380.5   0.40297860291164816
381.5   0.3815085741563653
382.5   0.3615130617462834
383.5   0.3429031434188774
384.5   0.32559085470437826
385.5   0.30949030504557157
386.5   0.294518508864393
387.5   0.2805959793829149
388.5   0.2676471266412601
389.5   0.25560049781120553
390.5   0.2443888920808412
391.5   0.23394937718849587
392.5   0.2242232314509897
393.5   0.21515582997623284
394.5   0.20669648983633812
395.5   0.19879828918631054
396.5   0.1914178673664761
397.5   0.1845152164193055
398.5   0.17805346855039708
399.5   0.17199868499391568
400.5   0.16631964935480487
401.5   0.16098766782268925
402.5   0.15597637857875174
403.5   0.15126157057473313
404.5   0.14682101321905147
405.5   0.14263429650428877
406.5   0.13868268247757132
407.5   0.13494896663945172
408.5   0.1314173502301438
409.5   0.12807332173314345
410.5   0.1249035485852574
411.5   0.1218957765756234
412.5   0.11903873861547563
413.5   0.11632206995018496
414.5   0.11373623199278854
415.5   0.11127244115405932
416.5   0.10892260494646336
417.5   0.10667926306243931
418.5   0.10453553374405664
419.5   0.10248506475251694
420.5   0.10052198892368294
421.5   0.0986408834666417
422.5   0.0968367322971038
423.5   0.09510489292469955
424.5   0.0934410649207329
