5.000049999999999217e-01 1.496634733172519383e+01
1.500014999999999876e+00 1.560280592040595060e+01
2.500024999999999498e+00 1.473858296226961251e+01
3.500034999999999563e+00 1.197597943298467094e+01
4.500044999999999185e+00 1.334931664419327646e+01
5.500054999999998806e+00 1.253956986353233027e+01
6.500064999999999316e+00 1.169656618110279389e+01
7.500074999999998937e+00 1.104859814458218636e+01
8.500084999999998558e+00 9.779818223547231071e+00
9.500094999999998180e+00 9.148265824998862428e+00
1.050010499999999780e+01 8.146367084104161549e+00
1.150011499999999742e+01 8.173366877138398934e+00
1.250012499999999882e+01 7.064592426036822914e+00
1.350013499999999844e+01 6.834513817016389936e+00
1.450014499999999806e+01 5.901906783982659555e+00
1.550015499999999768e+01 5.291325833033333481e+00
1.650016499999999908e+01 4.844036134351344280e+00
1.750017499999999870e+01 4.219790546738861892e+00
1.850018499999999833e+01 3.830633143045493405e+00
1.950019499999999795e+01 3.366031337416243829e+00
2.050020499999999757e+01 3.065119299806013053e+00
2.150021499999999719e+01 2.714219489438741917e+00
2.250022499999999681e+01 2.350757753286743856e+00
2.350023499999999643e+01 2.087599990771552783e+00
2.450024499999999605e+01 1.832317327025783316e+00
2.550025499999999568e+01 1.591806459655217720e+00
2.650026499999999530e+01 1.349332680078592750e+00
2.750027499999999492e+01 1.146498759268679946e+00
2.850028499999999454e+01 9.403358376484611814e-01
2.950029499999999416e+01 7.612249858427568849e-01
3.050030499999999378e+01 5.950511406006968596e-01
3.150031499999999340e+01 4.464354281645108724e-01
3.250032499999999658e+01 3.143644090192490026e-01
3.350033499999999265e+01 1.959472209561290423e-01
3.450034499999999582e+01 1.055858270578851066e-01
3.550035499999999189e+01 4.701582051283814678e-02
3.650036499999999506e+01 8.673040322244363054e-03
3.750037499999999113e+01 0.000000000000000000e+00
3.850038499999999431e+01 2.212043209454916948e-02
3.950039499999999038e+01 7.472043394452376752e-02
4.050040499999999355e+01 1.475073730129177196e-01
4.150041499999999672e+01 2.499992743174990206e-01
4.250042499999999279e+01 3.847612048930160178e-01
4.350043499999999597e+01 5.179809001833246551e-01
4.450044499999999204e+01 6.858160231976506704e-01
4.550045499999999521e+01 8.648964231456466312e-01
4.650046499999999128e+01 1.065186330842875728e+00
4.750047499999999445e+01 1.286760535861741994e+00
4.850048499999999052e+01 1.537976610296132973e+00
4.950049499999999369e+01 1.795842857941844839e+00
5.050050499999998976e+01 2.089660315315992278e+00
5.150051499999999294e+01 2.370811481139544874e+00
5.250052499999998901e+01 2.665437638412590182e+00
5.350053499999999218e+01 3.050499423533135079e+00
5.450054499999998825e+01 3.345949570152963126e+00
5.550055499999999142e+01 3.811227672580252523e+00
5.650056499999999460e+01 4.327872284313085238e+00
5.750057499999999067e+01 4.514799865765857234e+00
5.850058499999999384e+01 5.204518100231327438e+00
5.950059499999998991e+01 5.907813259849276299e+00
6.050060499999999308e+01 6.044707606736023919e+00
6.150061499999998915e+01 7.141501937204559169e+00
6.250062499999999233e+01 6.220114176729303779e+00
6.350063499999998839e+01 2.560280592040594883e+01
6.450064499999999157e+01 2.560280592040594883e+01
6.550065499999999474e+01 6.759936779433713738e+00
