5.000050000000000328e-01 0.000000000000000000e+00
1.500015000000000098e+00 2.394931062599669147e+00
2.500024999999999942e+00 2.380828718105246544e+00
3.500035000000000451e+00 2.293754378213870737e+00
4.500045000000000073e+00 2.146807808422486197e+00
5.500055000000000582e+00 1.940693933695717854e+00
6.500065000000000204e+00 1.736266388574942310e+00
7.500075000000000713e+00 1.548211656600417152e+00
8.500085000000000335e+00 1.396872331052481098e+00
9.500094999999999956e+00 1.256179182371164771e+00
1.050010500000000135e+01 1.080042799236471396e+00
1.150011500000000098e+01 9.456532995431203847e-01
1.250012500000000060e+01 9.553510742812738599e-01
1.350013500000000022e+01 1.083466850366681555e+00
1.450014500000000162e+01 1.305058606120184539e+00
1.550015500000000124e+01 1.539452784647667771e+00
1.650016500000000264e+01 1.758554314640608185e+00
1.750017500000000226e+01 1.960956542598219388e+00
1.850018500000000188e+01 2.087707978748324145e+00
1.950019500000000150e+01 2.167941402732970424e+00
2.050020500000000112e+01 2.296008435133090053e+00
2.150021500000000074e+01 2.432787373311545487e+00
2.250022500000000036e+01 2.635959544035377355e+00
2.350023499999999999e+01 2.921354832371610755e+00
2.450024500000000316e+01 3.233841505226592083e+00
2.550025500000000278e+01 3.632120635846249890e+00
2.650026500000000240e+01 4.052770469657600572e+00
2.750027500000000202e+01 4.445605949693527847e+00
2.850028500000000165e+01 4.777113958065503319e+00
2.950029500000000127e+01 5.092170750544517510e+00
3.050030500000000089e+01 5.775394423742351790e+00
3.150031500000000051e+01 5.903050422595162772e+00
3.250032500000000368e+01 6.135656747633570163e+00
3.350033499999999975e+01 6.995700761155380754e+00
